cocunut,age,years_with_bank,marital_status,education,employment,gender,cust_income,current_with_bank_date,current_balance_eur,job_stability_years,address_stability_years,job_stability_missing,address_stability_missing,cust_income_log,mortgage_probability_calibrated,mortgage_prediction_calibrated
80442,57,9,S,HGH,STE,F,390.5153846,2008-06-23,2307.692308,5.394520547945206,8.786301369863013,0,0,5.970024811210493,0.010715711166615785,0
80524,54,12,M,BCR,RET,M,367.3216923,2004-10-23,811.5378462,8.73150684931507,8.172602739726027,1,0,5.908956720168923,0.010715711166615785,0
81163,50,11,M,BCR,STE,F,442.8853846,2005-09-12,2366.339615,19.106849315068494,27.915068493150685,0,0,6.095566386314846,0.010715711166615785,0
81607,39,10,M,HGH,PVE,M,429.3692308,2007-03-13,3349.429923,10.767123287671232,37.9013698630137,0,0,6.064643516515107,0.010715711166615785,0
82114,55,10,M,BCR,STE,F,372.0629231,2006-07-11,7692.307692,17.610958904109587,5.767123287671233,0,0,5.921747100054545,0.010715711166615785,0
80011,47,7,M,BCR,MISC,F,446.4693077,2009-10-27,4615.384615,16.18904109589041,23.775342465753425,0,0,6.103607949217522,0.010715711166615785,0
80968,45,8,M,HGH,PVE,F,304.5119231,2009-06-02,801.6266923,6.342465753424658,9.56986301369863,0,0,5.7219888060006445,0.010715711166615785,0
82592,57,12,M,BCR,STE,F,423.0794615,2005-05-11,4615.384615,32.00821917808219,13.76986301369863,0,0,6.049920846871161,0.010715711166615785,0
80047,36,13,M,HGH,PVE,M,270.4099231,2004-03-30,967.6870769,2.095890410958904,6.564383561643836,0,0,5.603630309370544,0.010715711166615785,0
80362,49,13,M,HGH,PVE,M,431.7230769,2004-05-27,801.6266923,11.271232876712329,48.30958904109589,0,0,6.07009797814059,0.010715711166615785,0
81643,29,1,M,HGH,PVE,F,384.6153846,2016-05-27,2307.692308,0.5123287671232877,5.249315068493151,0,0,5.95484045976207,0.010682822661916775,0
80276,34,7,M,HGH,PVE,M,254.7002308,2009-09-03,7493.408923,5.739726027397261,3.7616438356164386,0,0,5.544005784916992,0.010682822661916775,0
82666,27,4,S,HGH,PVE,M,249.9384615,2012-12-06,5442.581154,3.378082191780822,0.9287671232876712,0,0,5.525207735765123,0.010682822661916775,0
82515,67,9,M,BCR,RET,M,546.326,2007-10-12,1580.769231,8.73150684931507,14.076712328767123,1,0,6.305044602959743,0.010635762245093421,0
81273,30,6,M,HGH,PVE,F,307.6923077,2010-10-08,315.0215385,8.73150684931507,7.764383561643836,1,0,5.732345012830299,0.010635762245093421,0
82007,34,1,M,HGH,PVE,F,384.6153846,2016-01-22,2307.692308,2.7616438356164386,12.186301369863013,0,0,5.95484045976207,0.010635762245093421,0
81058,49,0,M,HGH,PVE,M,500.0,2016-10-14,4615.384615,11.98082191780822,48.04109589041096,0,0,6.2166061010848646,0.010535447191531882,0
80622,31,1,S,BCR,PVE,M,461.5384615,2015-10-22,1153.846154,1.0136986301369864,30.295890410958904,0,0,6.136729713494879,0.010535447191531882,0
80210,56,11,M,HGH,PVE,F,450.2402308,2005-12-21,1990.787538,0.26301369863013696,15.846575342465753,0,0,6.111999860216067,0.010535447191531882,0
81753,63,11,M,BCR,STE,M,469.2539231,2005-12-27,8339.193462,11.742465753424657,17.317808219178083,0,0,6.153272810730073,0.010488386774708532,0
80496,66,13,M,HGH,MISC,M,491.6153077,2003-07-28,2371.153846,8.73150684931507,6.86027397260274,1,0,6.199728560518267,0.010488386774708532,0
80495,63,13,M,HGH,RET,F,446.9183077,2004-01-22,7903.846154,8.73150684931507,24.10958904109589,1,0,6.104610866903477,0.010488386774708532,0
80415,55,12,M,HGH,STE,M,446.1538462,2005-05-20,158.4615385,8.73150684931507,23.224657534246575,1,1,6.102902710343031,0.010488386774708532,0
81910,57,6,W,BCR,STE,F,456.5461538,2010-07-14,6307.692308,10.561643835616438,25.364383561643837,0,0,6.125877762250218,0.010488386774708532,0
80676,63,9,M,BCR,PVE,M,528.3964615,2007-10-30,9230.769231,10.065753424657535,34.78356164383562,0,0,6.271737605788797,0.010488386774708532,0
81301,62,12,M,BCR,STE,M,575.4461538,2004-10-08,4186.787538,29.76986301369863,35.28767123287671,0,0,6.356881933438818,0.010488386774708532,0
82548,62,11,M,BCR,STE,F,493.9923077,2005-11-08,4615.384615,19.432876712328767,32.78356164383562,0,0,6.204542222447944,0.010488386774708532,0
81373,53,11,D,HGH,STE,M,470.2687692,2005-08-08,3877.963,22.69041095890411,36.78630136986301,0,0,6.155428566510199,0.010488386774708532,0
81467,64,8,S,HGH,RET,F,479.6782308,2009-01-16,5366.711538,8.73150684931507,4.347945205479452,1,0,6.175198087417202,0.010488386774708532,0
81471,38,8,S,BCR,STE,M,436.5216923,2008-10-28,4615.384615,8.016438356164384,32.42739726027397,0,0,6.0811262869685025,0.010488386774708532,0
81891,62,3,S,BCR,RET,F,461.5384615,2013-10-28,169.1538462,8.73150684931507,16.77260273972603,1,0,6.136729713494879,0.010459713646381824,0
80576,27,2,S,HGH,PVE,F,273.9538462,2014-10-29,961.9520769,1.2054794520547945,2.265753424657534,0,0,5.616603251581205,0.010443940920634364,0
81148,41,10,M,HGH,STE,F,266.1066154,2006-07-20,4758.654385,6.764383561643836,6.019178082191781,0,0,5.587647887312014,0.010426127881182398,0
80062,46,14,M,BCR,STE,M,349.2523077,2002-09-12,2288.700154,1.0767123287671232,4.265753424657534,0,0,5.858653773917752,0.010426127881182398,0
81775,65,12,M,HGH,STE,M,519.7769231,2004-10-07,3846.153846,34.6986301369863,4.931506849315069,0,0,6.25532177942875,0.01040843785318617,0
81446,45,2,M,BCR,STE,F,455.3846154,2014-08-14,439.5564615,22.194520547945206,22.07123287671233,0,0,6.123335908830816,0.01040843785318617,0
81968,45,1,M,HGH,PVE,M,305.3692308,2015-12-03,3201.057692,19.145205479452056,4.764383561643836,0,0,5.724791011152824,0.010302439946659917,0
81028,31,0,M,BCR,PVE,M,269.2307692,2016-10-13,205.9207692,3.7616438356164386,2.7616438356164386,0,0,5.599276294690427,0.010302439946659917,0
80787,45,11,M,BCR,STE,F,428.4314615,2006-04-07,3807.692308,18.76164383561644,38.78630136986301,0,0,6.06246215127488,0.010295797432254459,0
81672,43,9,M,HGH,PVE,M,451.5230769,2008-03-13,9482.887077,20.183561643835617,42.01917808219178,0,0,6.114838760513626,0.010295797432254459,0
81665,30,9,S,HGH,PVE,M,280.7692308,2007-12-04,790.3846154,6.287671232876712,9.142465753424657,0,0,5.641088405426478,0.010295797432254459,0
81458,48,13,M,HGH,STE,M,305.4923077,2003-09-15,4615.384615,16.413698630136988,16.44109589041096,0,0,5.7251926578345715,0.010295797432254459,0
81265,30,10,M,HGH,PVE,M,269.2307692,2007-04-05,306.9716923,8.73150684931507,8.676712328767124,1,0,5.599276294690427,0.010295797432254459,0
82662,48,1,S,HGH,PVE,M,374.4593846,2015-11-13,8808.042077,8.175342465753424,11.186301369863013,0,0,5.928150301838782,0.010255379529836564,0
80592,42,0,M,HGH,PVE,M,363.8733846,2016-10-10,2307.692308,14.095890410958905,8.767123287671232,0,0,5.8995504018948655,0.010255379529836564,0
82451,57,9,W,BCR,PVE,F,411.678,2007-07-09,2307.692308,9.353424657534246,15.523287671232877,0,0,6.022667627850363,0.010187969159774098,0
82253,46,13,M,HGH,PVE,F,319.202,2004-04-30,986.9230769,24.361643835616437,16.726027397260275,0,0,5.768952046639297,0.010187969159774098,0
80713,57,11,M,BCR,STE,F,396.8923077,2005-07-15,2307.692308,14.273972602739725,15.479452054794521,0,0,5.98618138500173,0.010187969159774098,0
80536,60,11,M,BCR,STE,F,464.6076154,2006-07-03,881.7894615,23.69041095890411,33.8,0,0,6.143343252383125,0.010068473040347206,0
80873,49,11,M,BCR,STE,M,432.0153846,2005-08-15,6435.485154,25.112328767123287,47.989041095890414,0,0,6.070773257625347,0.010068473040347206,0
81663,45,6,M,HGH,PVE,F,317.9486923,2010-12-13,6695.864769,2.180821917808219,6.602739726027397,0,0,5.765030250663883,0.010061342849832317,0
80461,51,3,M,HGH,STE,F,550.9923077,2013-11-23,2307.692308,21.416438356164385,36.78630136986301,0,0,6.313534110853911,0.010036675730651184,0
81700,58,15,M,BCR,STE,M,431.0461538,2001-12-15,7692.307692,15.35890410958904,21.775342465753425,0,0,6.068532420037391,0.009960644767866848,0
81193,64,13,W,BCR,RET,F,434.842,2003-07-30,3951.923077,8.73150684931507,16.87123287671233,1,0,6.077279792350505,0.009960644767866848,0
81878,62,13,M,BCR,RET,M,425.7838462,2004-02-09,2307.692308,8.73150684931507,14.56986301369863,1,0,6.056277670070271,0.009960644767866848,0
81696,24,1,S,HGH,PVE,M,371.4640769,2015-10-13,4155.914,0.4958904109589041,7.764383561643836,0,0,5.920140595316837,0.009835465795475238,0
80597,38,0,M,HGH,STE,F,289.5538462,2016-10-11,7692.307692,14.189041095890412,4.432876712328767,0,0,5.671788916086225,0.009835465795475238,0
81324,33,12,M,BCR,PVE,M,232.7,2004-08-04,1341.768923,3.4328767123287673,1.9287671232876713,0,0,5.454038241544812,0.009834973426387469,0
80988,41,3,M,HGH,PVE,M,266.8889231,2014-03-27,5538.987615,5.010958904109589,3.6,0,0,5.590572428551289,0.009751284498631305,0
80203,36,4,M,HGH,PVE,M,281.7692308,2012-11-26,2974.951923,4.095890410958904,6.676712328767123,0,0,5.644631126122855,0.009751284498631305,0
81325,26,4,S,HGH,PVE,F,302.2180769,2013-06-03,4228.727154,3.347945205479452,5.764383561643836,0,0,5.7144522723735784,0.009751284498631305,0
80634,60,1,M,OTH,STE,M,637.3076923,2015-12-04,158.1538462,39.97808219178082,59.52876712328767,0,0,6.458820443419225,0.009751284498631305,0
82397,38,0,W,HGH,RET,F,238.4676923,2016-08-11,4615.384615,8.73150684931507,0.7616438356164383,1,0,5.478418511300686,0.00955282065976679,0
80552,32,11,M,HGH,PVE,M,276.7864615,2005-10-04,4615.384615,1.347945205479452,6.764383561643836,0,0,5.626852694431445,0.009539239995636394,0
82346,34,3,M,BCR,STE,F,327.7337692,2013-11-13,1511.580846,2.1534246575342464,9.767123287671232,0,0,5.7952482110184205,0.009375109777270099,0
82553,52,2,M,HGH,PVE,M,353.8461538,2014-11-27,187.1888462,14.356164383561644,7.35068493150685,0,0,5.871684325966217,0.009284310347446628,0
81604,53,7,M,HGH,STE,M,302.9538462,2010-04-13,8194.546538,27.28219178082192,3.7205479452054795,0,0,5.716875868169613,0.009284310347446628,0
82102,65,11,M,HGH,STE,M,636.8923077,2005-12-05,796.315,41.75342465753425,48.794520547945204,0,0,6.458169472388558,0.009284310347446628,0
80984,50,3,M,BCR,STE,F,358.8483077,2013-09-20,2307.692308,9.531506849315068,9.101369863013698,0,0,5.885682575149925,0.009284310347446628,0
80764,35,0,M,HGH,PVE,F,269.2307692,2016-10-06,4615.384615,0.5698630136986301,0.7616438356164383,0,0,5.599276294690427,0.009085846508582112,0
82088,59,4,M,HGH,PVE,M,585.4276923,2012-07-30,9465.358615,36.71232876712329,44.79178082191781,0,0,6.374049373707071,0.009077161979227533,0
82180,62,3,W,BCR,STE,F,596.4769231,2014-04-04,2379.961462,30.624657534246577,50.298630136986304,0,0,6.392715660633022,0.009056985955539377,0
80811,62,10,M,BCR,STE,F,509.8142308,2007-03-29,2307.692308,34.16164383561644,30.03287671232877,0,0,6.2360059835980275,0.009056985955539377,0
80345,35,1,M,BCR,PVE,F,274.5923077,2016-02-09,2307.692308,1.0410958904109588,2.7616438356164386,0,0,5.618922627646933,0.009005897587059752,0
81522,73,10,W,BCR,RET,F,687.2217692,2007-01-12,5366.711538,8.73150684931507,51.465753424657535,1,0,6.534111124946793,0.008988084547607782,0
82535,39,11,M,OTH,PVE,M,381.7742308,2005-08-08,7826.449231,9.583561643835617,21.057534246575344,0,0,5.947445339653512,0.008988084547607782,0
81594,46,11,M,BCR,STE,F,430.0230769,2005-08-19,2307.692308,11.605479452054794,44.917808219178085,0,0,6.066161631361805,0.008988084547607782,0
81820,45,10,M,HGH,PVE,F,410.6398462,2007-02-17,2307.692308,9.682191780821919,23.775342465753425,0,0,6.02014880734038,0.008988084547607782,0
81934,41,11,M,HGH,PVE,M,378.1307692,2005-07-08,1307.692308,6.906849315068493,16.687671232876713,0,0,5.937881183037707,0.008988084547607782,0
80312,35,11,S,HGH,PVE,M,380.6076923,2005-07-26,6923.076923,7.517808219178082,16.583561643835615,0,0,5.944393097389829,0.008964644571648707,0
80323,38,13,S,BCR,STE,F,401.2771538,2003-11-11,4615.384615,7.906849315068493,23.446575342465753,0,0,5.997141288379728,0.00890813562608542,0
81828,43,8,M,BCR,PVE,F,384.6153846,2008-12-16,2512.072462,8.73150684931507,17.77260273972603,1,0,5.95484045976207,0.00890813562608542,0
80360,38,0,M,BCR,STE,F,382.2261538,2016-10-06,2307.692308,7.953424657534247,11.767123287671232,0,0,5.94862529481155,0.008864396613085301,0
80615,55,8,W,HGH,RET,F,338.4615385,2008-12-26,396.1538462,36.202739726027396,8.520547945205479,0,0,5.827360651921312,0.008864396613085301,0
81232,31,0,M,BCR,STE,F,279.2769231,2016-08-18,2307.692308,3.073972602739726,4.764383561643836,0,0,5.635778125491454,0.008864396613085301,0
82163,53,10,M,HGH,STE,F,376.2923077,2006-07-07,8764.220923,31.54794520547945,11.271232876712329,0,0,5.933020239007329,0.008864396613085301,0
80696,45,1,M,BCR,PVE,F,346.1538462,2016-05-13,205.3233846,16.18904109589041,10.353424657534246,0,0,5.849768042498414,0.008864396613085301,0
80410,41,0,M,HGH,STE,M,315.3846154,2016-10-06,348.5361538,13.76986301369863,8.767123287671232,0,0,5.756958610817514,0.008864396613085301,0
80280,38,1,M,HGH,PVE,F,467.7,2015-07-21,2307.692308,1.2657534246575342,37.087671232876716,0,0,6.14996290492866,0.008807820572523882,0
82372,48,5,M,BCR,PVE,M,469.6230769,2012-04-02,3851.844462,1.180821917808219,47.52328767123288,0,0,6.154057512277549,0.008807820572523882,0
81394,65,9,M,BCR,STE,M,514.5769231,2008-02-11,5147.007692,9.605479452054794,21.194520547945206,0,0,6.245286512693337,0.008760760155700532,0
80445,55,11,D,BCR,STE,M,445.4753846,2005-08-30,2307.692308,5.810958904109589,33.45479452054794,0,0,6.101384269121605,0.008760760155700532,0
80564,32,9,M,HGH,PVE,M,411.3301538,2007-12-15,2307.692308,5.295890410958904,30.843835616438355,0,0,6.021824372619466,0.008760760155700532,0
80198,60,8,M,BCR,MISC,M,505.9092308,2008-08-21,123.8461538,8.73150684931507,41.78904109589041,1,0,6.228331955610387,0.008760760155700532,0
81284,51,15,M,HGH,STE,M,327.6923077,2001-09-11,948.8633077,8.315068493150685,9.98082191780822,0,0,5.795122078205891,0.008760760155700532,0
81867,37,10,M,HGH,PVE,M,391.2769231,2006-07-20,2307.692308,7.764383561643836,36.441095890410956,0,0,5.9719680268612585,0.00868081123417817,0
80273,56,11,M,HGH,STE,M,273.5692308,2005-07-19,4615.384615,27.175342465753424,1.7232876712328766,0,0,5.615203436072442,0.008637072221178049,0
81171,22,2,S,HGH,PVE,M,316.1572308,2014-09-03,4615.384615,0.5123287671232877,4.764383561643836,0,0,5.7593976471263275,0.008574813327651915,0
81778,50,10,M,BCR,PVE,F,278.4822308,2006-09-26,1106.538462,8.602739726027398,10.180821917808219,0,0,5.632938715618904,0.008568170813246456,0
80103,43,10,M,HGH,PVE,F,246.1538462,2006-12-30,386.5105385,8.73150684931507,8.098630136986301,1,0,5.510011001841063,0.008568170813246456,0
81024,49,13,S,BCR,PVE,F,423.4273846,2004-04-01,1998.284385,0.26301369863013696,16.687671232876713,0,0,6.0507409301058415,0.008568170813246456,0
81588,33,11,S,HGH,PVE,F,286.6944615,2005-07-25,1067.019231,4.931506849315069,10.767123287671232,0,0,5.661899019416343,0.008568170813246456,0
80297,49,11,M,BCR,STE,F,278.2859231,2005-12-21,4615.384615,3.0904109589041098,8.682191780821919,0,0,5.632236071036507,0.008568170813246456,0
81841,58,12,M,HGH,STE,M,423.702,2005-07-04,2307.692308,34.25479452054795,17.024657534246575,0,0,6.051387746514636,0.00852924394869769,0
82433,61,4,M,HGH,PVE,F,317.6923077,2013-02-14,7931.619923,12.76986301369863,2.263013698630137,0,0,5.764226084640002,0.00852924394869769,0
80318,29,9,M,HGH,PVE,F,246.9230769,2007-08-06,5694.907923,9.26849315068493,6.764383561643836,0,0,5.51311852426082,0.008488221891724096,0
81810,53,14,W,BCR,STE,F,394.4,2003-06-26,11538.46154,20.104109589041094,20.443835616438356,0,0,5.979897910736517,0.008460342540766098,0
80766,37,9,M,BCR,PVE,F,328.0923077,2007-10-24,3883.507923,4.594520547945206,15.95890410958904,0,0,5.796338281929542,0.008460342540766098,0
82421,46,14,M,HGH,STE,F,346.1272308,2002-12-10,7624.872154,21.69041095890411,16.02191780821918,0,0,5.849691372109735,0.008460342540766098,0
82223,35,8,M,HGH,STE,F,317.1023077,2008-12-01,1320.157615,11.186301369863013,13.76986301369863,0,0,5.76237305336569,0.008460342540766098,0
80860,51,0,M,HGH,STE,F,360.0830769,2016-10-14,7692.307692,29.386301369863013,4.764383561643836,0,0,5.889108061773951,0.00841759848558878,0
81035,50,15,S,HGH,STE,M,236.8923077,2002-04-13,4425.931615,20.276712328767122,3.7616438356164386,0,0,5.4718180826121285,0.008340846421339204,0
80626,50,11,S,HGH,STE,M,433.7246154,2005-07-29,790.3846154,20.6,34.75890410958904,0,0,6.074712762570519,0.008340846421339204,0
82002,35,4,M,HGH,PVE,M,429.0923077,2013-06-26,4615.384615,1.7506849315068493,34.14246575342466,0,0,6.063999854719268,0.008340846421339204,0
80725,30,0,M,HGH,PVE,M,430.7692308,2016-10-11,194.0995385,6.35068493150685,29.12876712328767,0,0,6.067891257551926,0.008340846421339204,0
82364,51,10,D,BCR,STE,F,401.7769231,2006-11-29,6836.092308,21.69041095890411,21.775342465753425,0,0,5.998382867991683,0.008336654606243615,0
81147,47,12,M,HGH,PVE,M,413.2615385,2005-07-04,2307.692308,5.2684931506849315,46.484931506849314,0,0,6.026497509871685,0.008260897499816844,0
81590,27,2,S,HGH,PVE,M,215.3846154,2014-11-04,2307.692308,2.6767123287671235,2.128767123287671,0,0,5.377057451099419,0.008121419840597633,0
82423,37,3,M,HGH,PVE,M,212.8205385,2013-10-18,2307.692308,1.4054794520547946,0.6767123287671233,0,0,5.365137058055665,0.008121419840597633,0
80217,39,11,M,HGH,STE,F,274.5781538,2006-02-09,3242.761692,17.898630136986302,16.273972602739725,0,0,5.618871268218257,0.008040428806404772,0
82202,44,12,M,HGH,STE,M,407.1347692,2005-05-16,6660.807846,13.024657534246575,43.66027397260274,0,0,6.011597436528289,0.008040428806404772,0
80550,47,10,M,BCR,STE,F,315.9046923,2006-09-06,1236.845,10.917808219178083,16.02191780821918,0,0,5.758601073466396,0.008040428806404772,0
81906,47,11,M,BCR,STE,F,309.7375385,2005-07-19,2307.692308,19.676712328767124,19.30958904109589,0,0,5.73894862821908,0.008040428806404772,0
80341,37,10,M,HGH,STE,F,304.2887692,2006-10-21,4829.085692,12.605479452054794,17.194520547945206,0,0,5.721258112952185,0.008040428806404772,0
80657,48,11,M,HGH,STE,F,300.8,2005-07-22,3851.844462,22.904109589041095,19.276712328767122,0,0,5.709764546333749,0.008040428806404772,0
80826,42,10,M,HGH,STE,F,272.1272308,2006-11-28,4270.523231,17.893150684931506,16.77260273972603,0,0,5.609937733505286,0.008040428806404772,0
82351,42,12,M,HGH,STE,M,392.7076923,2004-10-18,446.1538462,15.764383561643836,40.92054794520548,0,0,5.975608736239895,0.008040428806404772,0
81721,49,12,M,HGH,STE,F,324.9030769,2005-05-12,2683.537846,21.361643835616437,18.183561643835617,0,0,5.786600027038592,0.008040428806404772,0
82063,52,14,M,BCR,STE,F,311.8307692,2003-05-23,2923.076923,23.78082191780822,13.520547945205479,0,0,5.745662370841112,0.008040428806404772,0
81708,40,11,M,BCR,STE,F,280.9840769,2005-09-23,2307.692308,10.438356164383562,16.734246575342464,0,0,5.641850604450294,0.008040428806404772,0
80431,41,11,M,BCR,STE,F,273.1461538,2005-09-19,2900.711538,13.813698630136987,19.35890410958904,0,0,5.613661372205773,0.008040428806404772,0
80798,47,10,M,BCR,STE,F,367.1361538,2006-10-02,291.0307692,18.723287671232878,21.208219178082192,0,0,5.908452852894215,0.008040428806404772,0
81567,29,2,M,HGH,PVE,F,269.2307692,2014-11-12,2032.983231,5.67945205479452,4.764383561643836,0,0,5.599276294690427,0.008023657879623305,0
80919,47,1,M,HGH,STE,M,255.4854615,2015-12-05,1538.461538,12.827397260273973,6.764383561643836,0,0,5.547071982692544,0.008016547377555996,0
80136,46,12,M,HGH,PVE,M,391.2538462,2005-04-06,3951.923077,10.767123287671232,44.794520547945204,0,0,5.9719091970462665,0.007974710481811368,0
81322,58,11,M,HGH,STE,F,378.2310769,2006-04-14,561.1386923,10.408219178082192,14.441095890410958,0,0,5.938145720873044,0.00796047988488241,0
82685,49,10,M,BCR,STE,M,319.6615385,2007-02-19,1928.128538,28.97808219178082,17.77260273972603,0,0,5.770386169665978,0.00796047988488241,0
82506,49,10,M,BCR,STE,F,318.8615385,2006-10-04,4347.115385,9.101369863013698,16.747945205479454,0,0,5.767888209967996,0.00796047988488241,0
81556,50,10,M,BCR,STE,F,333.4149231,2006-08-19,2307.692308,29.671232876712327,15.594520547945205,0,0,5.81238250671003,0.00796047988488241,0
80822,37,12,S,HGH,STE,M,409.8926154,2004-11-17,2307.692308,16.216438356164385,36.054794520547944,0,0,6.018331903958583,0.00796047988488241,0
82580,65,13,M,HGH,RET,F,476.9230769,2004-01-27,5371.540769,8.73150684931507,40.78904109589041,1,0,6.169449792553872,0.007939239995636393,0
81821,26,2,S,HGH,PVE,F,225.9615385,2015-05-29,2023.252154,4.095890410958904,2.095890410958904,0,0,5.42478056920515,0.00789409544869038,0
81656,34,10,M,HGH,STE,M,397.0260769,2007-03-06,7692.307692,8.04931506849315,32.83287671232877,0,0,5.986517522987352,0.00781310441449752,0
80028,61,13,M,HGH,PVE,M,451.2340769,2004-03-04,1423.507769,20.526027397260275,34.78356164383562,0,0,6.114199915032017,0.00781310441449752,0
82465,40,13,M,BCR,MISC,F,346.1538462,2003-07-17,372.2261538,8.73150684931507,23.224657534246575,1,1,5.849768042498414,0.0077331554929751575,0
80546,71,13,W,BCR,RET,F,494.4046154,2003-09-17,1422.692308,8.73150684931507,11.73150684931507,1,0,6.20537483352377,0.0077331554929751575,0
82601,43,11,M,HGH,STE,F,316.6953846,2005-10-28,2307.692308,21.926027397260274,22.44109589041096,0,0,5.761093013628239,0.0077331554929751575,0
80370,37,11,M,HGH,PVE,F,371.2012308,2005-08-08,1291.789769,11.054794520547945,35.92602739726028,0,0,5.919434651026971,0.0077331554929751575,0
82076,45,11,M,BCR,STE,F,331.8408462,2005-12-20,1179.130308,3.041095890410959,20.775342465753425,0,0,5.807664436391694,0.0077331554929751575,0
81671,39,11,M,BCR,STE,F,341.3319231,2006-01-04,4615.384615,10.810958904109588,25.86849315068493,0,0,5.835780801777767,0.0077331554929751575,0
82600,43,11,M,HGH,STE,F,348.1152308,2005-09-13,3694.912077,2.8328767123287673,22.161643835616438,0,0,5.855402041918952,0.0077331554929751575,0
82094,47,10,M,BCR,STE,F,387.9538462,2006-12-28,4615.384615,5.098630136986301,22.942465753424656,0,0,5.963460689278527,0.0077331554929751575,0
80804,36,9,M,BCR,PVE,M,394.3538462,2008-05-31,4615.384615,4.249315068493151,35.26027397260274,0,0,5.979781177064529,0.0077331554929751575,0
80226,54,12,M,BCR,STE,M,411.1831538,2005-05-05,7011.376692,21.361643835616437,22.279452054794522,0,0,6.021467798625565,0.0077331554929751575,0
80483,38,6,S,BCR,PVE,M,276.9230769,2011-06-22,3846.153846,1.3095890410958904,3.1452054794520548,0,0,5.62734437360307,0.007726964092122611,0
81900,48,10,M,HGH,PVE,M,307.6923077,2007-01-17,9048.647077,1.715068493150685,10.131506849315068,0,0,5.732345012830299,0.007720321577717152,0
82133,63,12,M,BCR,STE,F,405.7205385,2005-04-12,3547.923615,33.28767123287671,9.208219178082192,0,0,6.0081263120069,0.007700156626281998,0
81630,46,1,M,HGH,PVE,F,215.3846154,2016-01-06,2307.692308,11.271232876712329,2.347945205479452,0,0,5.377057451099419,0.007654445689412955,0
80282,27,5,S,HGH,PVE,M,283.8461538,2011-12-29,8326.009846,1.8465753424657534,3.6246575342465754,0,0,5.651949223290045,0.007603744145261977,0
80807,50,5,W,HGH,RET,F,420.6294615,2011-09-09,4615.384615,8.73150684931507,16.77260273972603,1,0,6.04412687500386,0.007556683728438626,0
80181,52,3,M,HGH,STE,F,291.5545385,2013-11-28,6792.271231,16.931506849315067,3.7616438356164386,0,0,5.678651105701332,0.007556683728438626,0
80158,40,4,M,BCR,PVE,M,384.6153846,2013-06-26,269.3053846,9.643835616438356,14.356164383561644,0,0,5.95484045976207,0.007556683728438626,0
81327,45,9,S,BCR,STE,F,348.0615385,2008-04-01,3477.692308,14.284931506849315,19.835616438356166,0,0,5.855248234738688,0.007551306296828045,0
82178,28,5,M,HGH,PVE,M,434.8751538,2012-04-26,1971.949692,1.0027397260273974,26.947945205479453,0,0,6.077355857849208,0.007492997185809901,0
81317,34,10,M,OTH,PVE,F,245.7230769,2007-02-01,4249.931308,5.586301369863014,9.56986301369863,0,0,5.508266561519638,0.007492997185809901,0
82617,34,1,M,HGH,PVE,F,220.3,2015-12-22,2307.692308,0.8465753424657534,0.7616438356164383,0,0,5.399519247057004,0.007427121297505704,0
80459,22,0,S,HGH,PVE,M,253.8461538,2016-10-13,276.2776923,0.6767123287671233,1.6136986301369862,0,0,5.540660044657255,0.007427121297505704,0
80106,37,0,S,BCR,PVE,M,228.2050769,2016-09-26,2268.491692,0.5972602739726027,1.6136986301369862,0,0,5.434617135118826,0.007427121297505704,0
80777,43,9,M,HGH,PVE,M,413.7615385,2008-03-26,2307.692308,2.1452054794520548,42.58082191780822,0,0,6.027703749057293,0.007415531406287551,0
80131,38,4,M,BCR,PVE,F,411.2823077,2012-11-20,1597.572615,1.0246575342465754,15.005479452054795,0,0,6.021708327562454,0.00741304826428754,0
81429,52,9,D,HGH,STE,F,290.6,2007-11-09,1923.076923,4.6,10.682191780821919,0,0,5.675383000134503,0.00741304826428754,0
82631,64,12,S,HGH,RET,M,466.1076923,2004-09-07,1357.692308,8.73150684931507,32.38630136986301,1,0,6.146559835580556,0.007411497988794709,0
81271,55,11,M,HGH,PVE,F,330.1384615,2006-02-01,269.2261538,16.687671232876713,17.005479452054793,0,0,5.802536600597524,0.007403930826443153,0
82513,44,12,M,HGH,STE,M,232.3076923,2005-03-26,4615.384615,20.224657534246575,13.936986301369863,0,0,5.452358150194073,0.007358219889574111,0
81459,41,11,M,HGH,PVE,F,221.8543846,2005-10-17,2307.692308,13.523287671232877,10.101369863013698,0,0,5.406518574316804,0.007358219889574111,0
80057,36,11,M,HGH,PVE,M,192.3076923,2005-07-30,2307.692308,16.02191780821918,5.435616438356164,0,0,5.264283180042263,0.007358219889574111,0
81292,37,11,M,HGH,PVE,M,248.433,2005-07-06,4615.384615,0.9452054794520548,7.8493150684931505,0,0,5.5191903420548885,0.007358219889574111,0
81806,43,11,M,HGH,STE,F,208.9076923,2006-04-18,480.9760769,12.887671232876713,7.813698630136987,0,0,5.346667873606253,0.007358219889574111,0
81247,41,11,M,HGH,PVE,F,221.8543846,2005-10-17,2307.692308,13.523287671232877,10.101369863013698,0,0,5.406518574316804,0.007358219889574111,0
80358,40,14,M,HGH,PVE,M,186.9230769,2003-03-14,632.3076923,14.646575342465754,4.67945205479452,0,0,5.236032713673404,0.007358219889574111,0
80994,73,4,M,HGH,RET,M,1131.307692,2012-08-03,4742.307692,8.73150684931507,41.78904109589041,1,0,7.032013034549592,0.0073293593365313745,0
